week_monday,city_abbr,brand_slug,brand_zh,city_name,index,index_log,index_z,y,y_z_global,y_z_by_unit,treat_week,rel_week_async,relw_bucket,treated_it,ever_treated,unit
2019-12-09,WH,CRF,,武汉,178,5.181783550292085,0.0936056804809168,5.181783550292085,0.879024166963395,-0.8032474617141317,2019-09-16,12,12,1,1,CRF_WH
2019-12-16,WH,CRF,,武汉,184,5.214935757608986,0.1696723798153651,5.214935757608986,0.9077897346440091,-0.5431998560139644,2019-09-16,13,13,1,1,CRF_WH
2019-12-23,WH,CRF,,武汉,180,5.19295685089021,0.1189612469257329,5.19295685089021,0.8887190367951052,-0.7156035217334145,2019-09-16,14,14,1,1,CRF_WH
2019-12-30,WH,CRF,,武汉,194,5.267858159063328,0.2964502120394455,5.267858159063328,0.9537095404145114,-0.12807383877622774,2019-09-16,15,15,1,1,CRF_WH
2020-01-06,WH,CRF,,武汉,206,5.327876168789581,0.4485836107083421,5.327876168789581,1.0057860765055533,0.34271049178159974,2019-09-16,16,16,1,1,CRF_WH
2020-01-13,WH,CRF,,武汉,207,5.332718793265369,0.4612613939307501,5.332718793265369,1.009987933738723,0.3806962852521777,2019-09-16,17,17,1,1,CRF_WH
2020-01-20,WH,CRF,,武汉,195,5.272999558563747,0.3091279952618536,5.272999558563747,0.9581706393057147,-0.0877444387682141,2019-09-16,18,18,1,1,CRF_WH
2020-01-27,WH,CRF,,武汉,187,5.231108616854587,0.2077057294825892,5.231108616854587,0.9218226306370675,-0.41633912291278413,2019-09-16,19,19,1,1,CRF_WH
2020-02-03,WH,CRF,,武汉,202,5.308267697401205,0.3978724778187099,5.308267697401205,0.9887721623053917,0.18890064173918794,2019-09-16,20,20,1,1,CRF_WH
2017-01-30,BJ,SAM,,北京,85,4.442651256490317,-1.979411611564592,4.442651256490317,0.2376925108524235,-1.5455583082809736,2017-06-19,-20,-20,0,1,SAM_BJ
2017-02-06,BJ,SAM,,北京,102,4.624972813284271,-1.0186409717886205,4.624972813284271,0.3958896116203636,-0.06938415616699088,2017-06-19,-19,-19,0,1,SAM_BJ
2017-02-13,BJ,SAM,,北京,104,4.6443908991413725,-0.9056091318149768,4.6443908991413725,0.4127383317556796,0.08783519260249223,2017-06-19,-18,-18,0,1,SAM_BJ
2017-02-20,BJ,SAM,,北京,86,4.454347296253507,-1.9228956915777693,4.454347296253507,0.24784095195582165,-1.4508608304614339,2017-06-19,-17,-17,0,1,SAM_BJ
2017-03-06,BJ,SAM,,北京,103,4.634728988229636,-0.9621250518017986,4.634728988229636,0.40435486728229186,0.00960712457402409,2017-06-19,-15,-15,0,1,SAM_BJ
2017-03-13,BJ,SAM,,北京,107,4.672828834461906,-0.7360613718545114,4.672828834461906,0.4374134113164513,0.3180841318823514,2017-06-19,-14,-14,0,1,SAM_BJ
2017-03-20,BJ,SAM,,北京,85,4.442651256490317,-1.979411611564592,4.442651256490317,0.2376925108524235,-1.5455583082809736,2017-06-19,-13,-13,0,1,SAM_BJ
2017-03-27,BJ,SAM,,北京,84,4.430816798843313,-2.035927531551413,4.430816798843313,0.2274239670672654,-1.6413764923179655,2017-06-19,-12,-12,0,1,SAM_BJ
2017-04-03,BJ,SAM,,北京,93,4.532599493153256,-1.527284251670017,4.532599493153256,0.3157389608141619,-0.8172886273670498,2017-06-19,-11,-11,0,1,SAM_BJ
2017-04-10,BJ,SAM,,北京,95,4.553876891600541,-1.4142524116963733,4.553876891600541,0.33420097268722143,-0.6450152760177752,2017-06-19,-10,-10,0,1,SAM_BJ
2017-04-17,BJ,SAM,,北京,92,4.5217885770490405,-1.5838001716568388,4.5217885770490405,0.30635852542074776,-0.9048196642578306,2017-06-19,-9,-9,0,1,SAM_BJ
2017-04-24,BJ,SAM,,北京,113,4.727387818712341,-0.3969658519335804,4.727387818712341,0.4847532502309287,0.7598232423436813,2017-06-19,-8,-8,0,1,SAM_BJ
2017-05-01,BJ,SAM,,北京,76,4.330733340286331,-2.488054891445988,4.330733340286331,0.14058336929617438,-2.4517064235336883,2017-06-19,-7,-7,0,1,SAM_BJ
2017-05-08,BJ,SAM,,北京,93,4.532599493153256,-1.527284251670017,4.532599493153256,0.3157389608141619,-0.8172886273670498,2017-06-19,-6,-6,0,1,SAM_BJ
2017-05-15,BJ,SAM,,北京,113,4.727387818712341,-0.3969658519335804,4.727387818712341,0.4847532502309287,0.7598232423436813,2017-06-19,-5,-5,0,1,SAM_BJ
2017-05-22,BJ,SAM,,北京,85,4.442651256490317,-1.979411611564592,4.442651256490317,0.2376925108524235,-1.5455583082809736,2017-06-19,-4,-4,0,1,SAM_BJ
2017-05-29,BJ,SAM,,北京,93,4.532599493153256,-1.527284251670017,4.532599493153256,0.3157389608141619,-0.8172886273670498,2017-06-19,-3,-3,0,1,SAM_BJ
2017-06-05,BJ,SAM,,北京,95,4.553876891600541,-1.4142524116963733,4.553876891600541,0.33420097268722143,-0.6450152760177752,2017-06-19,-2,-2,0,1,SAM_BJ
2017-06-12,BJ,SAM,,北京,117,4.762173934797756,-0.1709021719862931,4.762173934797756,0.5149365308503943,1.0414704941591046,2017-06-19,-1,-1,0,1,SAM_BJ
2017-06-19,BJ,SAM,,北京,93,4.532599493153256,-1.527284251670017,4.532599493153256,0.3157389608141619,-0.8172886273670498,2017-06-19,0,0,1,1,SAM_BJ
2017-06-26,BJ,SAM,,北京,104,4.6443908991413725,-0.9056091318149768,4.6443908991413725,0.4127383317556796,0.08783519260249223,2017-06-19,1,1,1,1,SAM_BJ
2017-07-03,BJ,SAM,,北京,105,4.653960350157523,-0.849093211828155,4.653960350157523,0.4210415704583125,0.16531465519794777,2017-06-19,2,2,1,1,SAM_BJ
2017-07-10,BJ,SAM,,北京,122,4.804021044733257,0.111677427947816,4.804021044733257,0.551246507485768,1.3802873796317856,2017-06-19,3,3,1,1,SAM_BJ
2017-07-17,BJ,SAM,,北京,113,4.727387818712341,-0.3969658519335804,4.727387818712341,0.4847532502309287,0.7598232423436813,2017-06-19,4,4,1,1,SAM_BJ
2017-07-24,BJ,SAM,,北京,108,4.68213122712422,-0.6795454518676896,4.68213122712422,0.44548492833978476,0.39340134528483306,2017-06-19,5,5,1,1,SAM_BJ
2017-07-31,BJ,SAM,,北京,122,4.804021044733257,0.111677427947816,4.804021044733257,0.551246507485768,1.3802873796317856,2017-06-19,6,6,1,1,SAM_BJ
2017-08-07,BJ,SAM,,北京,116,4.7535901911063645,-0.2274180919731149,4.7535901911063645,0.507488572476235,0.9719718523724729,2017-06-19,7,7,1,1,SAM_BJ
2017-08-14,BJ,SAM,,北京,124,4.820281565605037,0.2247092679214596,4.820281565605037,0.5653554658784352,1.5119413707062408,2017-06-19,8,8,1,1,SAM_BJ
2017-08-21,BJ,SAM,,北京,115,4.74493212836325,-0.2839340119599368,4.74493212836325,0.4999761288117949,0.9018714832580826,2017-06-19,9,9,1,1,SAM_BJ
2017-08-28,BJ,SAM,,北京,103,4.634728988229636,-0.9621250518017986,4.634728988229636,0.40435486728229186,0.00960712457402409,2017-06-19,10,10,1,1,SAM_BJ
2017-09-04,BJ,SAM,,北京,102,4.624972813284271,-1.0186409717886205,4.624972813284271,0.3958896116203636,-0.06938415616699088,2017-06-19,11,11,1,1,SAM_BJ
2017-09-11,BJ,SAM,,北京,118,4.770684624465665,-0.1143862519994712,4.770684624465665,0.5223211015762815,1.1103776509723198,2017-06-19,12,12,1,1,SAM_BJ
2017-09-18,BJ,SAM,,北京,114,4.736198448394496,-0.3404499319467586,4.736198448394496,0.49239807345516234,0.8311588760962146,2017-06-19,13,13,1,1,SAM_BJ
2017-09-25,BJ,SAM,,北京,118,4.770684624465665,-0.1143862519994712,4.770684624465665,0.5223211015762815,1.1103776509723198,2017-06-19,14,14,1,1,SAM_BJ
2017-10-02,BJ,SAM,,北京,116,4.7535901911063645,-0.2274180919731149,4.7535901911063645,0.507488572476235,0.9719718523724729,2017-06-19,15,15,1,1,SAM_BJ
2017-10-09,BJ,SAM,,北京,109,4.691347882229144,-0.6230295318808677,4.691347882229144,0.45348205244302425,0.46802438094821647,2017-06-19,16,16,1,1,SAM_BJ
2017-10-16,BJ,SAM,,北京,115,4.74493212836325,-0.2839340119599368,4.74493212836325,0.4999761288117949,0.9018714832580826,2017-06-19,17,17,1,1,SAM_BJ
2017-10-23,BJ,SAM,,北京,116,4.7535901911063645,-0.2274180919731149,4.7535901911063645,0.507488572476235,0.9719718523724729,2017-06-19,18,18,1,1,SAM_BJ
2017-10-30,BJ,SAM,,北京,95,4.553876891600541,-1.4142524116963733,4.553876891600541,0.33420097268722143,-0.6450152760177752,2017-06-19,19,19,1,1,SAM_BJ
2017-11-06,BJ,SAM,,北京,97,4.574710978503383,-1.3012205717227296,4.574710978503383,0.35227833119125007,-0.4763312152315426,2017-06-19,20,20,1,1,SAM_BJ
2017-01-30,CD,SAM,,成都,33,3.49650756146648,-1.1589828576488357,3.49650756146648,-0.5832591752490228,1.5186109883167516,2017-06-19,-20,-20,0,1,SAM_CD
2017-02-06,CD,SAM,,成都,34,3.5263605246161616,-1.1264621869274258,3.5263605246161616,-0.557356301761885,1.5716873130490878,2017-06-19,-19,-19,0,1,SAM_CD
2017-02-13,CD,SAM,,成都,8,2.079441541679836,-1.971999625684071,2.079441541679836,-1.8128216025837012,-1.0008258882251586,2017-06-19,-18,-18,0,1,SAM_CD
2017-02-20,CD,SAM,,成都,8,2.079441541679836,-1.971999625684071,2.079441541679836,-1.8128216025837012,-1.0008258882251586,2017-06-19,-17,-17,0,1,SAM_CD
2017-03-06,CD,SAM,,成都,0,,-2.2321649914553463,,,,2017-06-19,-15,-15,0,1,SAM_CD
2017-03-13,CD,SAM,,成都,17,2.833213344056216,-1.6793135891913862,2.833213344056216,-1.1587875109851462,0.3393237229344134,2017-06-19,-14,-14,0,1,SAM_CD
2017-03-20,CD,SAM,,成都,8,2.079441541679836,-1.971999625684071,2.079441541679836,-1.8128216025837012,-1.0008258882251586,2017-06-19,-13,-13,0,1,SAM_CD
2017-03-27,CD,SAM,,成都,8,2.079441541679836,-1.971999625684071,2.079441541679836,-1.8128216025837012,-1.0008258882251586,2017-06-19,-12,-12,0,1,SAM_CD
2017-04-03,CD,SAM,,成都,8,2.079441541679836,-1.971999625684071,2.079441541679836,-1.8128216025837012,-1.0008258882251586,2017-06-19,-11,-11,0,1,SAM_CD
2017-04-10,CD,SAM,,成都,0,,-2.2321649914553463,,,,2017-06-19,-10,-10,0,1,SAM_CD
2017-04-17,CD,SAM,,成都,8,2.079441541679836,-1.971999625684071,2.079441541679836,-1.8128216025837012,-1.0008258882251586,2017-06-19,-9,-9,0,1,SAM_CD
2017-04-24,CD,SAM,,成都,8,2.079441541679836,-1.971999625684071,2.079441541679836,-1.8128216025837012,-1.0008258882251586,2017-06-19,-8,-8,0,1,SAM_CD
2017-05-01,CD,SAM,,成都,0,,-2.2321649914553463,,,,2017-06-19,-7,-7,0,1,SAM_CD
2017-05-08,CD,SAM,,成都,0,,-2.2321649914553463,,,,2017-06-19,-6,-6,0,1,SAM_CD
2017-05-15,CD,SAM,,成都,0,,-2.2321649914553463,,,,2017-06-19,-5,-5,0,1,SAM_CD
2017-05-22,CD,SAM,,成都,16,2.772588722239781,-1.7118342599127956,2.772588722239781,-1.2113903933604402,0.23153770188951495,2017-06-19,-4,-4,0,1,SAM_CD
2017-05-29,CD,SAM,,成都,24,3.1780538303479458,-1.45166889414152,3.1780538303479458,-0.8595756892014522,0.9524241893606971,2017-06-19,-3,-3,0,1,SAM_CD
2017-06-05,CD,SAM,,成都,8,2.079441541679836,-1.971999625684071,2.079441541679836,-1.8128216025837012,-1.0008258882251586,2017-06-19,-2,-2,0,1,SAM_CD
2017-06-12,CD,SAM,,成都,8,2.079441541679836,-1.971999625684071,2.079441541679836,-1.8128216025837012,-1.0008258882251586,2017-06-19,-1,-1,0,1,SAM_CD
2017-06-19,CD,SAM,,成都,24,3.1780538303479458,-1.45166889414152,3.1780538303479458,-0.8595756892014522,0.9524241893606971,2017-06-19,0,0,1,1,SAM_CD
2017-06-26,CD,SAM,,成都,24,3.1780538303479458,-1.45166889414152,3.1780538303479458,-0.8595756892014522,0.9524241893606971,2017-06-19,1,1,1,1,SAM_CD
2017-07-03,CD,SAM,,成都,8,2.079441541679836,-1.971999625684071,2.079441541679836,-1.8128216025837012,-1.0008258882251586,2017-06-19,2,2,1,1,SAM_CD
2017-07-10,CD,SAM,,成都,8,2.079441541679836,-1.971999625684071,2.079441541679836,-1.8128216025837012,-1.0008258882251586,2017-06-19,3,3,1,1,SAM_CD
2017-07-17,CD,SAM,,成都,24,3.1780538303479458,-1.45166889414152,3.1780538303479458,-0.8595756892014522,0.9524241893606971,2017-06-19,4,4,1,1,SAM_CD
2017-07-24,CD,SAM,,成都,0,,-2.2321649914553463,,,,2017-06-19,5,5,1,1,SAM_CD
2017-07-31,CD,SAM,,成都,0,,-2.2321649914553463,,,,2017-06-19,6,6,1,1,SAM_CD
2017-08-07,CD,SAM,,成都,16,2.772588722239781,-1.7118342599127956,2.772588722239781,-1.2113903933604402,0.23153770188951495,2017-06-19,7,7,1,1,SAM_CD
2017-08-14,CD,SAM,,成都,24,3.1780538303479458,-1.45166889414152,3.1780538303479458,-0.8595756892014522,0.9524241893606971,2017-06-19,8,8,1,1,SAM_CD
2017-08-21,CD,SAM,,成都,16,2.772588722239781,-1.7118342599127956,2.772588722239781,-1.2113903933604402,0.23153770188951495,2017-06-19,9,9,1,1,SAM_CD
2017-08-28,CD,SAM,,成都,8,2.079441541679836,-1.971999625684071,2.079441541679836,-1.8128216025837012,-1.0008258882251586,2017-06-19,10,10,1,1,SAM_CD
2017-09-04,CD,SAM,,成都,24,3.1780538303479458,-1.45166889414152,3.1780538303479458,-0.8595756892014522,0.9524241893606971,2017-06-19,11,11,1,1,SAM_CD
2017-09-11,CD,SAM,,成都,8,2.079441541679836,-1.971999625684071,2.079441541679836,-1.8128216025837012,-1.0008258882251586,2017-06-19,12,12,1,1,SAM_CD
2017-09-18,CD,SAM,,成都,8,2.079441541679836,-1.971999625684071,2.079441541679836,-1.8128216025837012,-1.0008258882251586,2017-06-19,13,13,1,1,SAM_CD
2017-09-25,CD,SAM,,成都,0,,-2.2321649914553463,,,,2017-06-19,14,14,1,1,SAM_CD
2017-10-02,CD,SAM,,成都,33,3.49650756146648,-1.1589828576488357,3.49650756146648,-0.5832591752490228,1.5186109883167516,2017-06-19,15,15,1,1,SAM_CD
2017-10-09,CD,SAM,,成都,24,3.1780538303479458,-1.45166889414152,3.1780538303479458,-0.8595756892014522,0.9524241893606971,2017-06-19,16,16,1,1,SAM_CD
2017-10-16,CD,SAM,,成都,24,3.1780538303479458,-1.45166889414152,3.1780538303479458,-0.8595756892014522,0.9524241893606971,2017-06-19,17,17,1,1,SAM_CD
2017-10-23,CD,SAM,,成都,16,2.772588722239781,-1.7118342599127956,2.772588722239781,-1.2113903933604402,0.23153770188951495,2017-06-19,18,18,1,1,SAM_CD
2017-10-30,CD,SAM,,成都,8,2.079441541679836,-1.971999625684071,2.079441541679836,-1.8128216025837012,-1.0008258882251586,2017-06-19,19,19,1,1,SAM_CD
2017-11-06,CD,SAM,,成都,33,3.49650756146648,-1.1589828576488357,3.49650756146648,-0.5832591752490228,1.5186109883167516,2017-06-19,20,20,1,1,SAM_CD
2017-01-30,CQ,SAM,,重庆,0,,-1.2640809839407865,,,,2017-06-19,-20,-20,0,1,SAM_CQ
2017-02-06,CQ,SAM,,重庆,8,2.079441541679836,-1.0389631133830208,2.079441541679836,-1.8128216025837012,-0.5838953898924545,2017-06-19,-19,-19,0,1,SAM_CQ
2017-02-13,CQ,SAM,,重庆,16,2.772588722239781,-0.8138452428252554,2.772588722239781,-1.2113903933604402,1.3263559691991917,2017-06-19,-18,-18,0,1,SAM_CQ
2017-02-20,CQ,SAM,,重庆,0,,-1.2640809839407865,,,,2017-06-19,-17,-17,0,1,SAM_CQ
2017-03-06,CQ,SAM,,重庆,0,,-1.2640809839407865,,,,2017-06-19,-15,-15,0,1,SAM_CQ
2017-03-13,CQ,SAM,,重庆,0,,-1.2640809839407865,,,,2017-06-19,-14,-14,0,1,SAM_CQ
2017-03-20,CQ,SAM,,重庆,8,2.079441541679836,-1.0389631133830208,2.079441541679836,-1.8128216025837012,-0.5838953898924545,2017-06-19,-13,-13,0,1,SAM_CQ
2017-03-27,CQ,SAM,,重庆,8,2.079441541679836,-1.0389631133830208,2.079441541679836,-1.8128216025837012,-0.5838953898924545,2017-06-19,-12,-12,0,1,SAM_CQ
2017-04-03,CQ,SAM,,重庆,0,,-1.2640809839407865,,,,2017-06-19,-11,-11,0,1,SAM_CQ
2017-04-10,CQ,SAM,,重庆,0,,-1.2640809839407865,,,,2017-06-19,-10,-10,0,1,SAM_CQ
2017-04-17,CQ,SAM,,重庆,0,,-1.2640809839407865,,,,2017-06-19,-9,-9,0,1,SAM_CQ
2017-04-24,CQ,SAM,,重庆,8,2.079441541679836,-1.0389631133830208,2.079441541679836,-1.8128216025837012,-0.5838953898924545,2017-06-19,-8,-8,0,1,SAM_CQ
2017-05-01,CQ,SAM,,重庆,0,,-1.2640809839407865,,,,2017-06-19,-7,-7,0,1,SAM_CQ
2017-05-08,CQ,SAM,,重庆,0,,-1.2640809839407865,,,,2017-06-19,-6,-6,0,1,SAM_CQ
2017-05-15,CQ,SAM,,重庆,0,,-1.2640809839407865,,,,2017-06-19,-5,-5,0,1,SAM_CQ
2017-05-22,CQ,SAM,,重庆,0,,-1.2640809839407865,,,,2017-06-19,-4,-4,0,1,SAM_CQ
2017-05-29,CQ,SAM,,重庆,0,,-1.2640809839407865,,,,2017-06-19,-3,-3,0,1,SAM_CQ
2017-06-05,CQ,SAM,,重庆,0,,-1.2640809839407865,,,,2017-06-19,-2,-2,0,1,SAM_CQ
2017-06-12,CQ,SAM,,重庆,16,2.772588722239781,-0.8138452428252554,2.772588722239781,-1.2113903933604402,1.3263559691991917,2017-06-19,-1,-1,0,1,SAM_CQ
2017-06-19,CQ,SAM,,重庆,0,,-1.2640809839407865,,,,2017-06-19,0,0,1,1,SAM_CQ
2017-06-26,CQ,SAM,,重庆,8,2.079441541679836,-1.0389631133830208,2.079441541679836,-1.8128216025837012,-0.5838953898924545,2017-06-19,1,1,1,1,SAM_CQ
2017-07-03,CQ,SAM,,重庆,0,,-1.2640809839407865,,,,2017-06-19,2,2,1,1,SAM_CQ
2017-07-10,CQ,SAM,,重庆,0,,-1.2640809839407865,,,,2017-06-19,3,3,1,1,SAM_CQ
2017-07-17,CQ,SAM,,重庆,0,,-1.2640809839407865,,,,2017-06-19,4,4,1,1,SAM_CQ
2017-07-24,CQ,SAM,,重庆,8,2.079441541679836,-1.0389631133830208,2.079441541679836,-1.8128216025837012,-0.5838953898924545,2017-06-19,5,5,1,1,SAM_CQ
2017-07-31,CQ,SAM,,重庆,8,2.079441541679836,-1.0389631133830208,2.079441541679836,-1.8128216025837012,-0.5838953898924545,2017-06-19,6,6,1,1,SAM_CQ
2017-08-07,CQ,SAM,,重庆,0,,-1.2640809839407865,,,,2017-06-19,7,7,1,1,SAM_CQ
2017-08-14,CQ,SAM,,重庆,0,,-1.2640809839407865,,,,2017-06-19,8,8,1,1,SAM_CQ
2017-08-21,CQ,SAM,,重庆,8,2.079441541679836,-1.0389631133830208,2.079441541679836,-1.8128216025837012,-0.5838953898924545,2017-06-19,9,9,1,1,SAM_CQ
2017-08-28,CQ,SAM,,重庆,0,,-1.2640809839407865,,,,2017-06-19,10,10,1,1,SAM_CQ
2017-09-04,CQ,SAM,,重庆,8,2.079441541679836,-1.0389631133830208,2.079441541679836,-1.8128216025837012,-0.5838953898924545,2017-06-19,11,11,1,1,SAM_CQ
2017-09-11,CQ,SAM,,重庆,0,,-1.2640809839407865,,,,2017-06-19,12,12,1,1,SAM_CQ
2017-09-18,CQ,SAM,,重庆,24,3.1780538303479458,-0.5887273722674898,3.1780538303479458,-0.8595756892014522,2.44378138121943,2017-06-19,13,13,1,1,SAM_CQ
2017-09-25,CQ,SAM,,重庆,16,2.772588722239781,-0.8138452428252554,2.772588722239781,-1.2113903933604402,1.3263559691991917,2017-06-19,14,14,1,1,SAM_CQ
2017-10-02,CQ,SAM,,重庆,0,,-1.2640809839407865,,,,2017-06-19,15,15,1,1,SAM_CQ
2017-10-09,CQ,SAM,,重庆,0,,-1.2640809839407865,,,,2017-06-19,16,16,1,1,SAM_CQ
2017-10-16,CQ,SAM,,重庆,8,2.079441541679836,-1.0389631133830208,2.079441541679836,-1.8128216025837012,-0.5838953898924545,2017-06-19,17,17,1,1,SAM_CQ
2017-10-23,CQ,SAM,,重庆,0,,-1.2640809839407865,,,,2017-06-19,18,18,1,1,SAM_CQ
2017-10-30,CQ,SAM,,重庆,0,,-1.2640809839407865,,,,2017-06-19,19,19,1,1,SAM_CQ
2017-11-06,CQ,SAM,,重庆,8,2.079441541679836,-1.0389631133830208,2.079441541679836,-1.8128216025837012,-0.5838953898924545,2017-06-19,20,20,1,1,SAM_CQ
2017-01-30,GZ,SAM,,广州,33,3.49650756146648,-2.102112849133797,3.49650756146648,-0.5832591752490228,-1.4707760099867733,2017-06-19,-20,-20,0,1,SAM_GZ
2017-02-06,GZ,SAM,,广州,50,3.912023005428146,-1.4161482053653538,3.912023005428146,-0.2227239773550847,-0.08592886600681393,2017-06-19,-19,-19,0,1,SAM_GZ
2017-02-13,GZ,SAM,,广州,50,3.912023005428146,-1.4161482053653538,3.912023005428146,-0.2227239773550847,-0.08592886600681393,2017-06-19,-18,-18,0,1,SAM_GZ
2017-02-20,GZ,SAM,,广州,49,3.8918202981106265,-1.4564990667634974,3.8918202981106265,-0.24025349926952688,-0.15326128875043404,2017-06-19,-17,-17,0,1,SAM_GZ
2017-03-06,GZ,SAM,,广州,58,4.060443010546419,-1.093341314180204,4.060443010546419,-0.09394263674702634,0.40873149664505837,2017-06-19,-15,-15,0,1,SAM_GZ
2017-03-13,GZ,SAM,,广州,49,3.8918202981106265,-1.4564990667634974,3.8918202981106265,-0.24025349926952688,-0.15326128875043404,2017-06-19,-14,-14,0,1,SAM_GZ
2017-03-20,GZ,SAM,,广州,66,4.189654742026425,-0.7705344229950541,4.189654742026425,0.018172033974238524,0.8393737264566175,2017-06-19,-13,-13,0,1,SAM_GZ
2017-03-27,GZ,SAM,,广州,51,3.9318256327243257,-1.37579734396721,3.9318256327243257,-0.20554159760289734,-0.019929846589032362,2017-06-19,-12,-12,0,1,SAM_GZ
2017-04-03,GZ,SAM,,广州,33,3.49650756146648,-2.102112849133797,3.49650756146648,-0.5832591752490228,-1.4707760099867733,2017-06-19,-11,-11,0,1,SAM_GZ
2017-04-10,GZ,SAM,,广州,58,4.060443010546419,-1.093341314180204,4.060443010546419,-0.09394263674702634,0.40873149664505837,2017-06-19,-10,-10,0,1,SAM_GZ
2017-04-17,GZ,SAM,,广州,33,3.49650756146648,-2.102112849133797,3.49650756146648,-0.5832591752490228,-1.4707760099867733,2017-06-19,-9,-9,0,1,SAM_GZ
2017-04-24,GZ,SAM,,广州,49,3.8918202981106265,-1.4564990667634974,3.8918202981106265,-0.24025349926952688,-0.15326128875043404,2017-06-19,-8,-8,0,1,SAM_GZ
2017-05-01,GZ,SAM,,广州,75,4.31748811353631,-0.4073766704117605,4.31748811353631,0.1290907268039029,1.265422100863431,2017-06-19,-7,-7,0,1,SAM_GZ
2017-05-08,GZ,SAM,,广州,33,3.49650756146648,-2.102112849133797,3.49650756146648,-0.5832591752490228,-1.4707760099867733,2017-06-19,-6,-6,0,1,SAM_GZ
2017-05-15,GZ,SAM,,广州,50,3.912023005428146,-1.4161482053653538,3.912023005428146,-0.2227239773550847,-0.08592886600681393,2017-06-19,-5,-5,0,1,SAM_GZ
2017-05-22,GZ,SAM,,广州,33,3.49650756146648,-2.102112849133797,3.49650756146648,-0.5832591752490228,-1.4707760099867733,2017-06-19,-4,-4,0,1,SAM_GZ
2017-05-29,GZ,SAM,,广州,42,3.737669618283368,-1.7389550965505034,3.737669618283368,-0.37400724215599596,-0.6670210822878373,2017-06-19,-3,-3,0,1,SAM_GZ
2017-06-05,GZ,SAM,,广州,41,3.713572066704308,-1.7793059579486472,3.713572066704308,-0.3949162496395236,-0.747334403889067,2017-06-19,-2,-2,0,1,SAM_GZ
2017-06-12,GZ,SAM,,广州,58,4.060443010546419,-1.093341314180204,4.060443010546419,-0.09394263674702634,0.40873149664505837,2017-06-19,-1,-1,0,1,SAM_GZ
2017-06-19,GZ,SAM,,广州,83,4.418840607796598,-0.0845697792266107,4.418840607796598,0.21703244378746792,1.6032139068030293,2017-06-19,0,0,1,1,SAM_GZ
2017-06-26,GZ,SAM,,广州,41,3.713572066704308,-1.7793059579486472,3.713572066704308,-0.3949162496395236,-0.747334403889067,2017-06-19,1,1,1,1,SAM_GZ
2017-07-03,GZ,SAM,,广州,52,3.951243718581428,-1.3354464825690662,3.951243718581428,-0.18869287746758098,0.044787557135789385,2017-06-19,2,2,1,1,SAM_GZ
2017-07-10,GZ,SAM,,广州,67,4.204692619390966,-0.7301835615969103,4.204692619390966,0.0312201268196866,0.8894925892388299,2017-06-19,3,3,1,1,SAM_GZ
2017-07-17,GZ,SAM,,广州,41,3.713572066704308,-1.7793059579486472,3.713572066704308,-0.3949162496395236,-0.747334403889067,2017-06-19,4,4,1,1,SAM_GZ
2017-07-24,GZ,SAM,,广州,84,4.430816798843313,-0.044218917828467,4.430816798843313,0.2274239670672654,1.6431286541555534,2017-06-19,5,5,1,1,SAM_GZ
2017-07-31,GZ,SAM,,广州,33,3.49650756146648,-2.102112849133797,3.49650756146648,-0.5832591752490228,-1.4707760099867733,2017-06-19,6,6,1,1,SAM_GZ
2017-08-07,GZ,SAM,,广州,50,3.912023005428146,-1.4161482053653538,3.912023005428146,-0.2227239773550847,-0.08592886600681393,2017-06-19,7,7,1,1,SAM_GZ
2017-08-14,GZ,SAM,,广州,50,3.912023005428146,-1.4161482053653538,3.912023005428146,-0.2227239773550847,-0.08592886600681393,2017-06-19,8,8,1,1,SAM_GZ
2017-08-21,GZ,SAM,,广州,66,4.189654742026425,-0.7705344229950541,4.189654742026425,0.018172033974238524,0.8393737264566175,2017-06-19,9,9,1,1,SAM_GZ
2017-08-28,GZ,SAM,,广州,35,3.555348061489413,-2.0214111263375094,3.555348061489413,-0.5322043429239368,-1.2746699456003208,2017-06-19,10,10,1,1,SAM_GZ
2017-09-04,GZ,SAM,,广州,33,3.49650756146648,-2.102112849133797,3.49650756146648,-0.5832591752490228,-1.4707760099867733,2017-06-19,11,11,1,1,SAM_GZ
2017-09-11,GZ,SAM,,广州,90,4.499809670330265,0.1978862505603953,4.499809670330265,0.28728782757184385,1.8730709641759145,2017-06-19,12,12,1,1,SAM_GZ
2017-09-18,GZ,SAM,,广州,93,4.532599493153256,0.3189388347548265,4.532599493153256,0.3157389608141619,1.9823542487034027,2017-06-19,13,13,1,1,SAM_GZ
2017-09-25,GZ,SAM,,广州,67,4.204692619390966,-0.7301835615969103,4.204692619390966,0.0312201268196866,0.8894925892388299,2017-06-19,14,14,1,1,SAM_GZ
2017-10-02,GZ,SAM,,广州,68,4.219507705176107,-0.6898327001987666,4.219507705176107,0.04407490746137639,0.9388689229841136,2017-06-19,15,15,1,1,SAM_GZ
2017-10-09,GZ,SAM,,广州,66,4.189654742026425,-0.7705344229950541,4.189654742026425,0.018172033974238524,0.8393737264566175,2017-06-19,16,16,1,1,SAM_GZ
2017-10-16,GZ,SAM,,广州,68,4.219507705176107,-0.6898327001987666,4.219507705176107,0.04407490746137639,0.9388689229841136,2017-06-19,17,17,1,1,SAM_GZ
